,race,sex,race-sex,income-per-year,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
1919,White,Male,White-Male,0,2.2499640904378758e-05,0.025763234959184613,0.0,0.01,0.033408714706541116,0.0024977939311349334,0.039406451136223763,0.0,0.0,0.00044700161695942044
11233,White,Male,White-Male,0,1.8466993948855328e-11,0.021431087979212296,0.0,0.0,0.0005484589096365093,4.374442679433488e-26,0.019636353051331663,0.0,0.01,6.767861603503455e-05
28537,White,Male,White-Male,1,0.999999904052392,0.1482421645624612,1.0,0.45,0.04460685949978618,0.7823042156794126,0.04147195630842068,0.0,0.03,0.0015232681503661977
26453,White,Female,White-Female,0,0.0003633908114621984,0.26152138301511374,0.0,0.04,0.45870924382890443,3.876059694845912e-17,0.16590321610767433,0.0,0.13,0.0020942389788049347
27596,White,Male,White-Male,1,0.02595709948901636,0.2423883326810499,0.0,0.06166666666666667,0.16054136256897866,0.03322018045291925,0.1965054508456008,0.0,0.124,0.0013607926594787455
15401,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,0.01522115279903581,0.10165220376274621,0.0,0.06,0.11477185884038513,0.9923114036318976,0.0980857055869866,0.0,0.08,0.0018895562430991696
25378,White,Male,White-Male,0,0.0019802044886454164,0.366003429246847,0.0,0.01,0.03644844482066785,5.410952032156394e-09,0.2829243165631152,0.0,0.09,0.0008828469922088221
9415,White,Male,White-Male,0,0.9902782752966225,0.5983207546784793,0.0,0.2,0.9495334526862141,0.05456201603375071,0.45982364301772943,1.0,0.2,0.014928084479091743
334,White,Male,White-Male,1,0.999112957540655,0.5189107424853133,1.0,0.85,0.7228108822231877,0.9999999997434514,0.3999566457600362,0.6666666666666666,0.64,0.010010413853496351
8192,White,Male,White-Male,1,0.26243937172025067,0.31832570299728025,0.0,0.22916666666666669,0.24141447215315684,0.999985162750096,0.2163255101817615,0.0,0.11,0.0030690961352634522
8242,Other,Male,Other-Male,0,0.1674916930433175,0.27766216035466323,0.0,0.01,0.15601673535332944,0.9999552552231146,0.13569947270525995,0.0,0.55,0.004158072301094462
21991,White,Female,White-Female,0,1.915762408078953e-05,0.0419636900650016,0.0,0.06,0.028663102585902836,0.21058223176052054,0.0778983480493501,0.0,0.02,0.0011755015891495712
9882,White,Female,White-Female,0,0.09903261952202919,0.043219285144168895,1.0,0.7666666666666668,0.2546252900485809,0.999916372100423,0.0403825790989479,1.0,0.08,0.0016536853932937442
9274,White,Female,White-Female,0,0.00013340802813527716,0.04035713724108936,0.0,0.02,0.08712837288025196,1.9745624163224132e-07,0.06041466627574754,0.0,0.03,0.000931274861591211
22353,White,Male,White-Male,0,0.9949948532129539,0.5985229287801946,1.0,1.0,0.7161041545448044,0.9999999638517927,0.4594369261446302,1.0,0.41350000000000003,0.011778853882172124
23138,White,Male,White-Male,0,0.000140147582111104,0.030897455569366673,0.0,0.0,0.03836104850348396,0.43532344268479456,0.028051347142017253,0.0,0.0,0.0005558323728033807
23879,White,Female,White-Female,0,4.1566098079996567e-07,0.04867499957490399,0.0,0.0,0.007057542048533682,8.206760544558104e-12,0.033006177927950936,0.0,0.02,0.00038438520311818725
536,White,Male,White-Male,0,0.025708140511968666,0.31959178154944945,0.0,0.016833333333333332,0.09578440041766238,0.9919288789048778,0.19239258354786207,0.0,0.27861904761904754,0.0016850008648275298
29669,White,Male,White-Male,0,5.386741905684393e-09,0.02481014643883234,0.0,0.0,0.0017630963696507532,6.2046823492471416e-12,0.020877118601908055,0.0,0.0,0.0001011791436358895
21062,White,Male,White-Male,0,0.056357668653552094,0.2179362862346354,0.0,0.3,0.22890433144312192,0.9962039817277942,0.24544963304540907,1.0,0.03,0.002461461387816966
16150,White,Male,White-Male,0,0.1539845969682105,0.48893123419504736,0.0,0.01,0.06678261895080882,0.9999717939576703,0.2720531019397266,1.0,0.41,0.002164383212150247
11462,White,Male,White-Male,0,2.5398359389060063e-07,0.01726101929593505,0.0,0.0,0.00878606373791738,1.31653007578165e-11,0.02701620898494494,0.0,0.01,0.0002295772980273418
12070,White,Male,White-Male,0,0.3504067948929585,0.3912757292426877,1.0,0.12,0.2643988790857406,0.999986823724087,0.25537660068234835,0.0,0.1,0.004552978651189532
22185,White,Male,White-Male,0,7.441705477390657e-12,0.041075276197867154,0.0,0.0,0.00018513046224927787,1.5153923880332126e-28,0.0354273721959356,0.0,0.0,3.9419254050771193e-05
29679,White,Male,White-Male,0,8.172552921959938e-11,0.04752429849240496,0.0,0.0,0.0003070499592870396,6.561908795955984e-23,0.04505037251763902,0.0,0.0,6.285846355643384e-05
1487,White,Male,White-Male,1,0.9999999749082388,0.7676616681299792,1.0,0.87,0.6332610647699993,0.999999692250609,0.37945814408277356,1.0,0.25,0.004290433657302014
3057,White,Male,White-Male,0,4.030734392973733e-06,0.032547174014041384,0.0,0.0,0.01223830631357385,3.5192172419566463e-11,0.027569658106880217,0.0,0.0,0.0003230368893276328
21267,White,Male,White-Male,0,0.0006569068538224049,0.04026718321638179,0.0,0.09,0.0641846530965086,0.7961211618298294,0.05889328293789975,0.0,0.0,0.000964119215738784
29746,White,Male,White-Male,1,0.9990892146930247,0.6198576891459179,1.0,0.8695238095238095,0.761835005198116,0.9999999996494324,0.4073652566043513,1.0,0.24666666666666667,0.010881257139608677
8389,White,Female,White-Female,0,3.15602553864708e-05,0.033303204654257026,0.0,0.0,0.042124251078977645,1.039604609946813e-05,0.07687158610176278,0.0,0.02,0.0007903810328967037
14447,White,Female,White-Female,0,9.701600472224402e-05,0.05384641008725006,0.0,0.27,0.032950690733623784,0.00645365847227526,0.055952643194764284,0.0,0.01,0.0006413862417516299
9891,Black,Female,Black-Female,0,0.44548252924833065,0.2686809304076382,0.0,0.242,0.3705788332390983,0.9999997986682406,0.1991816641290691,0.0,0.2,0.007187825598066562
8077,White,Male,White-Male,0,0.999466864558816,0.7602457607451891,0.0,0.435,0.6556751936129422,0.9999999997332907,0.5561304629989969,1.0,0.28,0.01318123554731455
28353,White,Male,White-Male,0,0.3037599584329226,0.22836062073454372,0.0,0.08083333333333333,0.2426474085168275,0.9999480484935712,0.1617225839912093,0.0,0.39,0.0031467801118173723
13004,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,0,0.9999910868860757,0.7866922030288658,1.0,0.96,0.8367125341472054,0.9999999336502179,0.5778333208126896,1.0,0.32,0.007089694522537953
17400,White,Male,White-Male,1,0.9999999995527098,0.8818197097956532,1.0,0.96,0.9382425538797001,0.9999999864950838,0.5380978106291214,1.0,0.3275,0.019700805391529408
12277,White,Female,White-Female,0,8.291827062864608e-08,0.03515862320088509,0.0,0.0,0.0060675353580666724,4.239113238596954e-05,0.03817740949738144,0.0,0.01,0.00034273713100847064
18818,White,Male,White-Male,1,0.9184802051597873,0.5497845540791259,0.0,0.41666666666666663,0.3521919233688646,0.9999988209044576,0.40512740603127884,0.0,0.27666666666666667,0.0045773606193057915
10406,White,Male,White-Male,0,0.03232822125139499,0.12579991982442063,1.0,0.4,0.15722369430465807,0.9189703506896854,0.10590854101042253,0.0,0.08,0.0017340427471899745
24654,White,Female,White-Female,0,1.4209426101411493e-08,0.07181205609399674,0.0,0.0,0.0003139991823410294,1.2806838884403703e-19,0.04687424549778065,0.0,0.01,4.144420233878744e-05
600,White,Male,White-Male,0,0.07303561957034652,0.11779892109930083,0.0,0.01,0.6989504050549324,9.874449290394517e-10,0.05632550699581258,0.0,0.06,0.002223477014447102
23195,White,Male,White-Male,0,0.2202962064704531,0.5145693024990391,0.0,0.12,0.5643358107120477,8.631064634464486e-05,0.5239323951651892,0.0,0.155,0.01425879431960395
1228,White,Male,White-Male,1,0.7853760114543666,0.3720879156225329,0.3333333333333333,0.3629841269841269,0.412436478525487,0.9999985526343409,0.2870199028050421,0.0,0.254,0.004566977713461034
29510,White,Female,White-Female,0,0.0002441655965950073,0.11321364724866205,0.0,0.0,0.023894526150218386,0.5169468681340673,0.08275027378539528,0.0,0.01,0.0007762121659735767
858,White,Female,White-Female,0,0.0016563028596283517,0.2308068846313954,0.0,0.07,0.08940224004810596,0.9999797547227197,0.20341977717237852,1.0,0.23,0.0035716223932880336
1849,White,Male,White-Male,0,0.10612070177948317,0.5540207726001581,0.0,0.02,0.640713325062512,0.0055709600004739965,0.4093370655055129,0.0,0.06,0.014785122940199116
9538,Black,Male,Black-Male,1,0.9121204559752553,0.557672122405737,0.0,0.3125,0.5450829140028395,0.9999999995731983,0.40231543759142535,0.0,0.415,0.010251134926596045
18009,White,Male,White-Male,0,2.837553753324746e-06,0.021547204625108004,0.0,0.0,0.007154568446947802,0.02768413276895878,0.01810214182652193,0.0,0.0,0.00035258178134761126
5807,White,Male,White-Male,0,2.6720202465571894e-10,0.04374568547269387,0.0,0.0,0.0006712998458071364,8.466622057035847e-22,0.03924761964042335,0.0,0.0,9.94269004181045e-05
23794,White,Male,White-Male,0,0.014266226547361238,0.4459524508034063,0.0,0.03,0.0694077179479958,0.999867529299195,0.31606318870662825,0.0,0.05,0.00450195006389589
17016,White,Male,White-Male,0,0.0025776554612553055,0.07259081348838321,0.0,0.0,0.07464053225439905,0.9503251489768815,0.055680855577103144,0.0,0.0,0.0013209714045494903
25423,White,Female,White-Female,0,4.2512690199414545e-07,0.04915176548549518,0.0,0.0,0.009765335223903077,2.4714352782447576e-12,0.028400539236202293,0.0,0.01,0.00033966760758820467
14458,White,Female,White-Female,0,0.005329011770619236,0.19505732845019555,0.0,0.01,0.020348323692729927,0.007216033207180889,0.10381806878465182,0.0,0.04,0.0009172111209948465
1531,White,Male,White-Male,0,0.10885914650411292,0.21969253203056785,0.0,0.13233333333333333,0.2708834583937222,0.9999177860351834,0.19229460736868154,1.0,0.26333333333333336,0.0022601448291743394
4070,White,Female,White-Female,0,0.017551823905781812,0.04176798404663684,0.0,0.22,0.23567333293965878,0.9859334177026755,0.04076395644337695,0.0,0.24,0.0026132700415842803
7187,White,Male,White-Male,0,2.834679535253323e-06,0.015068583250262876,0.0,0.0,0.016119101303117504,0.014202371516149864,0.017506025510583507,0.0,0.0,0.00029983274194815703
21183,White,Male,White-Male,0,8.339357471059964e-07,0.09598714569496626,0.0,0.01,0.007517005834294247,1.285628714480027e-12,0.07962576048682014,0.0,0.01,0.00048715568884058247
5650,White,Female,White-Female,0,2.009690948413626e-10,0.03297284808422797,0.0,0.0,0.0008320073757793952,6.258160661662033e-20,0.02145185047363185,0.0,0.0,8.05319596441439e-05
13139,White,Male,White-Male,0,0.0002498960323585836,0.42266768327035703,0.0,0.01,0.040387474219520374,0.0018763588479302686,0.4195361773298435,1.0,0.02166666666666667,0.002670358880587131
19473,White,Male,White-Male,1,0.09119262513919317,0.23748078997459549,0.0,0.584,0.22514088160225704,0.999862657261887,0.17759092910050173,0.0,0.27566666666666667,0.0022842905633197585
28328,White,Male,White-Male,0,0.35959635469281787,0.22000332452243365,0.2,0.20748412698412694,0.2824783560266481,0.9999904845071835,0.20445700465009922,0.0,0.4435525030525031,0.002897133680059187
11665,White,Male,White-Male,0,0.9650334312090446,0.7024790862527592,0.0,0.11,0.8612177247528277,0.5922362224087001,0.3604797211647782,1.0,0.25,0.006165935986352923
16651,White,Male,White-Male,0,0.9966809038586845,0.7456650310214699,1.0,0.5866666666666667,0.49356271303890126,0.9999999808981459,0.5497357705689453,1.0,0.26,0.008423811857281744
17848,White,Male,White-Male,0,0.9983121477881723,0.6973157482756108,0.5,0.5725,0.5808355885778892,0.9999997117019521,0.47437292890334726,0.0,0.28833333333333333,0.008667336338265762
2909,White,Male,White-Male,1,0.9945364790228075,0.5517780841878688,0.0,0.3,0.5746717666346352,0.999999940290559,0.3512226295411959,1.0,0.28,0.017631356308900926
27815,White,Male,White-Male,1,0.9901355025602034,0.6524772825384206,1.0,0.9148636363636364,0.6557515914945531,0.9999999319324667,0.45286150323220187,0.0,0.27416666666666667,0.011163673346859231
14558,White,Male,White-Male,0,0.02056166972391637,0.3012549274641418,0.0,0.07,0.09571277038149112,0.09346828830656656,0.2386859102021986,1.0,0.35,0.0012294058485647441
4676,White,Male,White-Male,1,0.8821868825834316,0.5039839605001917,1.0,0.95,0.4286940079079683,0.9999999917187452,0.4004006187231838,0.0,0.17,0.006807604126020677
2672,White,Male,White-Male,0,2.1428379026159626e-09,0.021007565817919713,0.0,0.0,0.0013378722915622003,2.2678351027291084e-19,0.016829534205137633,0.0,0.0,7.03565508765267e-05
18214,White,Male,White-Male,0,7.83475271204785e-06,0.023010903739937087,0.0,0.0,0.01519373352504695,0.6430387756098234,0.02097207042871607,0.0,0.0,0.0006190883586501882
1574,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo-Female,0,5.448323706282061e-06,0.04747493063430778,0.0,0.0,0.02791915701297255,0.00013460805213880503,0.06035768638480371,0.0,0.0,0.0005718166091925465
13778,White,Female,White-Female,0,0.7712118316404258,0.36442174895095175,1.0,0.95,0.5289632872824078,0.9999998379448971,0.25487697727608644,0.0,0.466,0.008111626121512689
21567,White,Female,White-Female,0,1.2495958556964898e-08,0.017128019850690814,0.0,0.0,0.002988234656935671,9.039585192694571e-14,0.013908162075942624,0.0,0.0,0.00013583352242549593
28141,White,Male,White-Male,1,1.0,0.8070103567895012,1.0,0.8,0.9999891125104119,0.9999999999974776,0.6080082041411836,1.0,0.44,0.0030799714060457655
28167,Black,Male,Black-Male,1,0.9997499715442644,0.6881284703732589,1.0,1.0,0.6609772519485573,0.9999999999794156,0.5146108235020248,1.0,0.3916666666666667,0.010696033755525839
3345,White,Female,White-Female,0,2.69814266749993e-09,0.018413452182596157,0.0,0.0,0.0005444118767256444,5.345431760003058e-19,0.011874664877890906,0.0,0.0,8.727499347892404e-05
3433,Black,Male,Black-Male,0,2.206130538490662e-10,0.038948287273449005,0.0,0.0,0.0007032767185647616,4.1542706095837153e-26,0.03033615799774007,0.0,0.0,9.628099038490117e-05
15696,White,Male,White-Male,0,5.2437201007977505e-08,0.02314626730576176,0.0,0.0,0.0038145988203612943,7.140185520505029e-13,0.017287975063952507,0.0,0.0,0.00018629348210941963
25222,White,Female,White-Female,1,0.9989682176233131,0.4045691543814052,0.0,0.6666666666666665,0.7217707207416524,0.9999999880156382,0.2980176559283715,1.0,0.55,0.05400341432205099
22247,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,0.0012182999055497894,0.2522464801990372,0.0,0.05,0.014441124966697678,0.4101566694891863,0.1764480972170319,0.0,0.02,0.0009589877322078068
3659,White,Male,White-Male,0,7.357631243341038e-08,0.04022591632757861,0.0,0.0,0.00565483321448116,2.871460146682968e-11,0.029010901594886812,0.0,0.0,0.00031916910289681965
16499,White,Male,White-Male,0,4.672582902956487e-05,0.09881087667827052,0.0,0.04,0.01012473330050773,0.5709061526779567,0.08181522820822802,0.0,0.03,0.0004940668740386152
10309,White,Female,White-Female,0,2.8498433874808967e-07,0.06325309619174128,0.0,0.02,0.010562667657486613,5.818895383477438e-21,0.0614316781058197,0.0,0.08,0.00026598762364769135
1500,White,Male,White-Male,1,0.9482166942943503,0.35078540689928756,1.0,0.95,0.6565760410943774,0.9999996534683749,0.34468831298578523,1.0,0.254,0.007499895084654025
27710,White,Male,White-Male,0,0.00036943272234530114,0.06289358610546059,0.0,0.01,0.028796994134101053,0.7469826661509733,0.0633447615622285,0.0,0.06,0.000981122924610147
9748,White,Male,White-Male,0,0.9999597941720672,0.2070851680259071,0.0,0.53,0.09999059004566278,0.9600726359779838,0.07815610014118324,0.0,0.34,0.002280206384835775
12631,Black,Male,Black-Male,0,0.6351869557976273,0.377219375650684,0.0,0.16,0.2932429432804746,0.9999931095499974,0.24518298011341272,1.0,0.385,0.007724562192589324
599,White,Male,White-Male,0,2.3100868182668337e-10,0.032451595587791975,0.0,0.0,0.0008641163394841842,6.258160661662033e-20,0.02145185047363185,0.0,0.0,8.05319596441439e-05
24877,White,Female,White-Female,0,1.304245606870444e-06,0.05384048559631109,0.0,0.09,0.015657732466102987,4.6044008515677625e-10,0.05144374517573002,0.0,0.03,0.0003632771306178742
6945,White,Female,White-Female,0,6.9126215607938765e-06,0.010365473962346617,0.0,0.0,0.034024967217624734,0.031834525019292334,0.01825057463374551,0.0,0.0,0.0003270191157510682
3429,White,Male,White-Male,1,0.9999781664203621,0.6259651872954638,1.0,0.86,0.9905765921618315,0.9986487310182007,0.2646261463655923,0.0,0.17,0.009376260905488706
17036,White,Female,White-Female,0,0.03145821868759741,0.19840215765313837,1.0,0.36,0.3195867581585282,3.766251612610324e-05,0.21585274702394225,0.0,0.22666666666666668,0.0035191765089555927
23254,White,Female,White-Female,0,0.007166150494253064,0.11947889561415219,0.0,0.0,0.06457835742599437,0.9791167202311893,0.09439737098437372,0.0,0.02,0.0017326952175722404
11170,White,Male,White-Male,0,3.800781094621191e-07,0.04619605855896948,0.0,0.0,0.006116337009742341,3.999710852217572e-12,0.029057570846310006,0.0,0.0,0.0002452090453172135
9314,White,Male,White-Male,0,0.00016520633769491147,0.02772770708777338,0.0,0.0,0.054555207165194484,0.44856890269910843,0.047077356726949064,0.0,0.015,0.0007665371907547182
29496,Black,Male,Black-Male,1,0.9999999999998916,0.8310550599821211,1.0,0.99,0.9999350784454719,0.9999954864863948,0.33143113517973816,0.0,0.31,0.020161040752877748
1959,White,Female,White-Female,0,0.16521314865990555,0.16807728649506867,0.0,0.05,0.19204472335908038,0.9950300084769309,0.1454420268651296,0.0,0.04,0.0021373097397170736
12735,White,Female,White-Female,0,1.499949146707757e-07,0.030077509654974615,0.0,0.0,0.006700875858933753,1.7825343912809703e-12,0.02225343449119414,0.0,0.0,0.00028029596647593505
2786,White,Male,White-Male,0,0.007459293107861759,0.10377853325429148,0.0,0.24,0.2940521251975311,0.9965303349962882,0.08258187489037108,0.0,0.11333333333333333,0.0021724387961459834
13394,White,Male,White-Male,1,0.990772722943437,0.6939724052150269,0.0,0.77,0.5968731097323752,0.9999999991529407,0.5032339438748151,0.0,0.2075,0.011590012974247414
17781,White,Female,White-Female,0,3.0846051592798057e-05,0.06873116231253389,0.0,0.0,0.06153591287454728,0.10747029468552326,0.056756407629767164,0.0,0.01,0.0007940415784725679
28570,White,Male,White-Male,0,0.9995535688814132,0.09377385109553588,0.0,0.23,0.448290293762415,0.9179738915853537,0.021735655095701238,1.0,0.1,0.0010548378922505968
15116,White,Female,White-Female,0,4.996569194066802e-06,0.0744929002352342,0.0,0.02,0.025314346025804006,2.3024406215995047e-10,0.1227850809486346,0.0,0.05,0.0005792764119270303
14196,White,Male,White-Male,0,0.938043985796588,0.40096869925647766,0.6666666666666666,0.6588333333333332,0.5828045142027887,0.9999995659485652,0.33991451750317364,1.0,0.14,0.007183575046189446
19956,White,Male,White-Male,0,0.36138146556092,0.4616439427229164,0.0,0.23,0.1739795529542086,0.9999995576904991,0.43269052230276017,0.0,0.14366666666666666,0.0061538588881045264
21345,White,Male,White-Male,1,0.00016383614787922112,0.038358652005539236,0.0,0.07,0.06344746576297293,0.2004754991102354,0.056392095914818176,0.0,0.05,0.0008038414127782249
24357,White,Male,White-Male,0,0.05028267293578895,0.06641166757292429,0.0,0.01,0.00815287793273605,0.0005697650613074076,0.04491206054364133,0.0,0.0,0.0005295579098853732
4774,White,Male,White-Male,0,0.0025799633703756978,0.08551323884877865,0.0,0.01,0.0822483370109702,0.925691545280255,0.08005481109444897,0.0,0.0,0.0016220858135752533
7591,White,Male,White-Male,1,0.9995749461822281,0.5239877995877661,1.0,0.93,0.8564612821738139,0.9999999389233328,0.3549736261913638,0.0,0.44866666666666677,0.004841102877712389
19321,White,Male,White-Male,0,0.7116644970686443,0.6023554387861936,0.0,0.01,0.6047010571015788,0.9999693198906192,0.2443771514761975,0.0,0.03,0.0035773941831915386
18977,White,Male,White-Male,1,0.001991758274478648,0.03424871714523692,0.0,0.46,0.13184412772026807,0.8852173771135009,0.03090962714173727,0.0,0.05,0.001595288324026982
15845,Black,Female,Black-Female,0,2.0093140490196753e-07,0.021976534018130878,0.0,0.0,0.006244397440174942,7.735644454933642e-06,0.018409809167685677,0.0,0.0,0.00023292978625540404
1381,White,Male,White-Male,0,1.1427204859342556e-07,0.02187964307246265,0.0,0.02,0.005594545142449541,2.15951195075933e-08,0.018381864914243387,0.0,0.03,0.000262904343319891
24988,White,Male,White-Male,0,0.9571664411009954,0.4669617980296344,1.0,0.49,0.588702420145192,0.9999987348124125,0.3219795394699991,0.0,0.47200000000000003,0.006825187257915793
692,White,Male,White-Male,0,0.10016054759492253,0.3884706474881902,0.0,0.05,0.11935928752580899,0.14084587503037924,0.4104647736816065,0.0,0.24666666666666665,0.0021080929726452354
370,White,Male,White-Male,1,0.9999203691253752,0.7082924566940338,0.0,0.69,0.8113834372647848,0.9999999852541209,0.5845187824222526,0.0,0.5033333333333333,0.016591877505043748
21780,White,Male,White-Male,1,1.0,0.9920837710929801,1.0,1.0,0.9999999999915212,0.9999999999999929,0.7585738070207524,0.5,0.1655,0.005627576671253952
15106,White,Female,White-Female,0,0.9999999927184842,0.30984837931022097,1.0,0.6133333333333334,0.9987185031048537,0.9919582985661531,0.07370124276241409,0.0,0.22,0.010089647696928206
24366,White,Female,White-Female,0,3.4330170838745946e-07,0.020274133518464552,0.0,0.0,0.00868639370142168,7.349692175357601e-06,0.019688022221688896,0.0,0.0,0.00021711184138161445
18504,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,1,0.9704496559087141,0.7443083722929448,1.0,0.7653333333333333,0.5768761194393697,0.9999998849936769,0.5492049879097163,1.0,0.455,0.013604684205044404
23110,White,Male,White-Male,0,7.250475683677043e-09,0.020929053272598617,0.0,0.0,0.0009861086718862579,4.543962094832411e-18,0.015067173845209825,0.0,0.0,6.617566435693962e-05
10132,Black,Female,Black-Female,1,1.0,0.9999999999941935,1.0,0.68,1.0,0.9999999717723793,0.09640255449016114,1.0,0.39,0.00039513084472672704
28190,White,Male,White-Male,0,5.603765903434497e-06,0.01369900215435859,0.0,0.0,0.02200954276955022,0.0008964651843443994,0.01776748229295233,0.0,0.0,0.00026478302621004877
18130,Amer-Indian-Eskimo,Female,Amer-Indian-Eskimo-Female,0,0.0004341923982681353,0.09378163749476462,0.0,0.06333333333333332,0.04237591347097886,0.05443362356283637,0.12407931915610364,0.0,0.07,0.000865491765282296
16973,White,Male,White-Male,0,7.980770132091514e-10,0.047398018840222975,0.0,0.0,0.00036311827585506167,3.695296088622257e-24,0.039390831772214335,0.0,0.03,4.708231611284904e-05
3939,White,Male,White-Male,0,3.01734244589609e-09,0.01193018498027524,0.0,0.0,0.003237405202387823,7.561689113840659e-19,0.0119997156097323,0.0,0.0,8.918985684899105e-05
27754,White,Male,White-Male,0,0.0003932340688755227,0.34223957047220055,0.0,0.07,0.03271721266084926,2.8727847617440577e-07,0.39341552608989916,1.0,0.16,0.0014592606468907395
25706,White,Male,White-Male,0,0.8009032982539478,0.4938475336224373,0.3333333333333333,0.3558809523809523,0.40289792051624596,0.9999988382424474,0.3487809744993011,0.0,0.3,0.006313206670702104
11668,Black,Female,Black-Female,0,2.890856512844873e-07,0.04234391238600426,0.0,0.02,0.017759211016793622,1.2244277233436696e-16,0.08257965248473882,0.0,0.1,0.0003217567848111022
26877,White,Male,White-Male,1,0.4347848953572176,0.3652080925085215,0.375,0.3804060384060383,0.3334176169350343,0.9999923730032482,0.25029820570705075,0.0,0.2128602867720514,0.003817171710674359
25314,White,Female,White-Female,0,0.0006046580065858121,0.06679314743819915,0.0,0.02,0.0775454396562143,0.39887942665658777,0.08220007870048,0.0,0.05,0.0011450724515883305
22098,White,Female,White-Female,0,1.7597124922891934e-05,0.02788526886692052,0.0,0.0,0.02606597041623528,0.0022120458821403986,0.041100381127401005,0.0,0.0,0.0004249932037242408
10371,White,Male,White-Male,0,1.0,0.9411428096124131,1.0,0.89,0.9999997946531831,0.9999999999996447,0.7334388664075098,0.0,0.45,0.0032460523354480514
5283,White,Female,White-Female,0,0.0002601609873905428,0.08576420308522657,0.0,0.02,0.07669696068586987,4.854110043629003e-10,0.095926175235741,0.0,0.05,0.0008956774076980662
16559,White,Female,White-Female,0,1.693329370170326e-07,0.061949514689525344,0.0,0.0,0.0009891495271326988,1.25143328912994e-07,0.18428417154148755,0.0,0.01,0.003609696577196589
24479,White,Male,White-Male,1,0.906884181744207,0.5810006485565042,0.0,0.2475,0.45040448006904293,0.9999991543436929,0.3507880208172281,0.0,0.42,0.00782032949344823
26664,White,Male,White-Male,1,0.32858010683095135,0.26853507839075486,0.2857142857142857,0.27506560106560096,0.2833134659411611,0.999988108298539,0.20017945489513264,1.0,0.6041666666666666,0.002744535238439144
22011,White,Female,White-Female,0,2.4451977952099774e-06,0.01689798784597028,0.0,0.0,0.011967297326655978,0.0004556418094723711,0.018261878455318598,0.0,0.0,0.000243681705906286
25185,Black,Female,Black-Female,0,2.6546998108792153e-07,0.06423624992041699,0.0,0.02,0.010173848103273401,8.252344052785849e-21,0.05803575234572024,0.0,0.1,0.000290047563258992
26383,Black,Male,Black-Male,0,1.1262510169600118e-07,0.018004850483451088,0.0,0.0,0.00511857725970322,2.0607903046937806e-12,0.01412964062033756,0.0,0.0,0.00018998149818058802
26720,White,Male,White-Male,1,0.6776280232345647,0.33058681291926845,0.6666666666666666,0.657488095238095,0.46939773643568067,0.9999959484066433,0.2609604235579916,0.0,0.30578571428571427,0.004831664982424852
22217,White,Male,White-Male,0,0.07706345781295164,0.2729403534955103,1.0,0.195,0.1155714469067535,0.3553822121099545,0.19481718776556767,1.0,0.23,0.0011101492390351712
9856,White,Male,White-Male,1,0.7452504429096408,0.2750576389381163,0.0,0.2263809523809524,0.5603983881419985,0.9999974887678375,0.267141225551276,1.0,0.075,0.00515507601554973
12513,Black,Male,Black-Male,0,3.2218055616098656e-05,0.013256297470606008,0.0,0.45,0.03772303217109047,0.2419848347180417,0.018110775893570505,0.0,0.01,0.00043555628469315265
1075,White,Male,White-Male,0,0.9989644720969972,0.5489139606850405,0.0,0.24,0.7101530268794656,0.9999995575845643,0.4721268478622651,1.0,0.35,0.004558873632264725
25909,White,Female,White-Female,0,2.9384880312171517e-10,0.018760213355146025,0.0,0.01,0.0009233174803372723,7.205350953885043e-20,0.013425617959791723,0.0,0.0,6.889641997150092e-05
29690,Black,Male,Black-Male,0,3.8452200298955753e-07,0.05644235761928116,0.0,0.0,0.02471092752841839,7.10438310983951e-18,0.02164343444180288,0.0,0.02,0.00012772685195786246
11326,White,Male,White-Male,1,0.999896916919204,0.7485622406801639,1.0,0.99,0.8305133391838208,0.9999999999987139,0.5615166996839067,1.0,0.7383333333333334,0.015618454563570664
25071,White,Female,White-Female,0,3.542220559779245e-08,0.025361835984784305,0.0,0.0,0.004645280367146781,1.132027273142165e-14,0.019770868435344063,0.0,0.0,0.00016226371042723966
9847,White,Male,White-Male,0,4.21416759638488e-08,0.02049753008290119,0.0,0.0,0.0027324241143294437,5.622038798359156e-13,0.014725694196706022,0.0,0.0,0.00016772832187601279
12811,White,Female,White-Female,0,5.2333804136189896e-08,0.08784818530452501,0.0,0.0,0.0022626116620922433,2.320843196637291e-13,0.06212586972500467,0.0,0.0,0.00023242201492253007
6460,Asian-Pac-Islander,Female,Asian-Pac-Islander-Female,0,1.6543120902365851e-07,0.062425079162457396,0.0,0.0,0.007305850947961892,3.937708445737449e-19,0.04663553934619207,0.0,0.0,0.00045928782189129337
25087,Asian-Pac-Islander,Male,Asian-Pac-Islander-Male,1,0.9991929549389726,0.6007645025457917,1.0,0.93,0.732942836764059,0.9999999997761435,0.35067838431986104,0.0,0.2525,0.01431594644189795
