,age,y,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
32161,adult,0,1.041656354500034e-09,0.019337833741931838,0.0,0.02,0.0010911867044444456,0.9999902366482929,0.20913151022074483,0.0,0.08,0.7104459831579052
32776,adult,0,0.000852168935656852,0.05684962306842489,0.0,0.06,0.0037203267597773807,0.9999999997541629,0.2972113421934176,0.0,0.21,0.7872464596081169
33349,adult,0,0.007540203750075522,0.02159781570680267,0.0,0.0,0.0014509023518160119,0.9999999996251461,0.21255679521286427,0.0,0.05,0.6963419946703718
12981,adult,0,5.511021294998385e-06,0.08580560958146156,0.0,0.08,0.008301477442060416,0.9999999443986398,0.3684827931327271,0.0,0.09,0.720348922241575
33134,adult,0,6.5346083029031e-05,0.04433006904342799,0.0,0.01,0.0032461531839128,0.9999999986336867,0.3078622601486897,0.0,0.1,0.8985497798037106
34169,adult,0,2.363783398584956e-05,0.06911081908789773,0.0,0.0,0.005021104321332556,0.9999999951213248,0.3109765545918171,0.0,0.09,0.7751735727988321
38292,adult,0,1.0,0.23455361244681108,0.0,0.06,0.029706998235084086,1.0,0.6869315145345589,0.0,0.33,0.9378947125755148
31743,adult,0,0.9691227599554149,0.018505418175614935,0.0,0.02,0.0015406180758298087,0.9999999999938964,0.18914099642253404,0.0,0.1,0.7269957943300868
27366,adult,1,9.765187584410059e-05,0.15893715326124072,1.0,0.36,0.014927440494727223,0.9999999967839237,0.5090256090093019,0.0,0.37,0.8024103935651361
25191,adult,0,6.07800745427249e-06,0.023549716146145254,0.0,0.02,0.0014613551609915859,0.999999982421823,0.24423818083650511,0.0,0.15,0.6164177464240302
25110,adult,0,8.957956120625812e-07,0.01780481687137018,0.0,0.0,0.0010729801436264686,0.9999998631623641,0.2009460158685354,0.0,0.15,0.5551200794342215
36197,adult,0,0.001612732524921523,0.12966895920589822,0.0,0.04,0.01240763708125005,0.9999999998773763,0.5081505222866605,0.0,0.16,0.9263797978051086
6005,adult,0,7.55716029512398e-08,0.0117081222748614,0.0,0.0,0.00041247104337505645,0.9999996109463727,0.1527129119647013,0.0,0.06,0.23134718233228002
5227,adult,0,6.695363177851389e-11,0.01865356621572262,0.0,0.0,0.0006153605279732862,0.9999485194584273,0.18535249956558086,0.0,0.06,0.19694289318473326
15736,adult,0,4.243544810762237e-07,0.016642480730156346,0.0,0.02,0.0013145576890254962,0.9999996739773599,0.16144892907272945,0.0,0.08,0.5556262803053514
18211,adult,0,0.0001489027662055072,0.010866015379059575,0.0,0.0,0.0010532248262077285,0.999999999667935,0.13642687690963926,0.0,0.04,0.5814919843552815
12952,adult,0,1.380653014283881e-07,0.04724775929838106,0.0,0.02,0.003928330367657762,0.9999987868305067,0.20008436647704558,0.0,0.19,0.6277393290404604
6340,adult,0,1.1191599697845592e-12,0.020552743824979357,0.0,0.0,0.0007615455067850523,0.9977944342303801,0.2256543487852931,0.0,0.12,0.2739191582405236
20693,adult,0,4.2895075592214e-10,0.00909088199597977,0.0,0.0,0.0005393052342468909,0.9999677598735606,0.11666067248799002,0.0,0.09,0.32576983456138564
27420,adult,0,1.5360557231261674e-05,0.05255418242328765,0.0,0.0,0.0036550025790365497,0.9999999910191484,0.3410446665652927,0.0,0.19,0.6739151078830985
27626,adult,0,1.5080225922307347e-05,0.032226147431513745,0.0,0.0,0.0022262102820564712,0.9999999906739561,0.3051641384176885,0.0,0.2,0.669590548311896
16864,adult,0,9.829140372497376e-07,0.017079491594877913,0.0,0.0,0.001379153857866651,0.9999998177385432,0.17343964569320916,0.0,0.16,0.5877781887792387
38792,adult,0,0.5827726793613078,0.41226705988318507,0.0,0.24,0.046126490176319056,0.9999999999988276,0.7236160204427123,0.0,0.34,0.9029964717831463
32953,adult,0,0.00019549443245358262,0.1034928926379563,0.0,0.03,0.007868161415113968,0.9999999990812647,0.3344800452957268,0.0,0.17,0.7844751102761567
6183,adult,0,4.034941090270404e-12,0.022543906469425015,0.0,0.0,0.000841192247102012,0.9992888157616638,0.2229695344241951,0.0,0.07,0.23608353239689123
17708,adult,0,9.819027076247765e-11,0.015197856997486575,0.0,0.0,0.0009649386726033117,0.9998111929486698,0.153497240783268,0.0,0.08,0.40635957159779595
38466,adult,0,1.0,0.22915233161777557,0.0,0.22,0.028305960763013505,1.0,0.6750242641732332,0.0,0.31,0.9418056984850526
6396,adult,0,2.6044245888344e-09,0.009465262653502272,0.0,0.0,0.0003347123994921387,0.9999941841820511,0.14865085767718988,0.0,0.04,0.2977211940218142
25890,adult,0,1.6325541651004526e-05,0.030492330520555517,0.0,0.03,0.0018483291497426882,0.9999999898130625,0.21507722220848685,0.0,0.12,0.5013822165926237
7860,adult,0,4.564954720027645e-13,0.01171451096106566,0.0,0.0,0.0004934817490687326,0.9899342210177554,0.09020951187695529,0.0,0.15,0.2199706838656938
1348,adult,1,9.463733325354781e-07,0.18462667910041392,1.0,0.31,0.01286437525964999,0.9999999339895909,0.5704121834037357,1.0,0.51,0.5834992649879117
23922,adult,0,1.5317814400030658e-05,0.2096687626546962,1.0,0.33,0.02105865299107502,0.9999999895645573,0.4458609921806695,0.0,0.32,0.5576567583631848
7143,adult,0,6.677580566473602e-11,0.01424543759086404,0.0,0.01,0.0004956076794504094,0.9999436944487348,0.18187562681518124,0.0,0.08,0.20725749088225473
31280,adult,0,0.00014564787293685447,0.063216291294521,0.0,0.01,0.004900799086696197,0.9999999990288302,0.31026095448428426,0.0,0.06,0.8439032994391878
27997,adult,0,9.743166626264799e-08,0.15277349637880294,0.0,0.28,0.014784812779301763,0.9999991848058355,0.5874439183841281,1.0,0.39,0.9234893031677326
13714,adult,0,1.7201733433267892e-06,0.026499200568908397,0.0,0.0,0.0019879013417917458,0.999999874491066,0.21508698551809874,0.0,0.06,0.6004889432553797
19258,adult,0,8.942611511038602e-06,0.042613634474440894,0.0,0.0,0.003150735764514046,0.9999999661648401,0.2227926968555714,0.0,0.05,0.4772348586896061
18272,adult,0,7.271341154029972e-07,0.018882906615515792,0.0,0.0,0.0016984375009436135,0.9999997578825566,0.19665709632329534,0.0,0.03,0.611643374276522
23530,adult,0,3.6674904348523503e-08,0.009890593194649248,0.0,0.0,0.0005449002401467235,0.9999990849515855,0.12236087161584118,0.0,0.06,0.3007989295288558
11830,adult,0,2.555761267611489e-11,0.0071928362483033885,0.0,0.0,0.0003691644450949173,0.9996036646520283,0.07788724839006197,0.0,0.03,0.34523232019180744
8663,adult,0,5.1389380165448e-08,0.02128668082166145,0.0,0.0,0.0013677333019539424,0.999998140932307,0.13750812175545682,0.0,0.03,0.4925588231672508
20375,adult,0,3.372090212567108e-06,0.015147284860258545,0.0,0.0,0.0011585473183036703,0.9999999415444111,0.1648335573216981,0.0,0.04,0.4972384548068529
22289,adult,0,1.9649604141553774e-12,0.04292803387297682,0.0,0.08,0.0020366013396661727,0.9871120402995481,0.2073480143700174,0.0,0.12,0.31861304814360836
21240,adult,0,7.0907472660953936e-06,0.025651791699146477,0.0,0.0,0.001447346182389853,0.9999999670971645,0.1672513552469076,0.0,0.06,0.36375085349972225
5578,adult,0,3.97153335542615e-11,0.017531149798906357,0.0,0.0,0.0006223263444309593,0.9997664274371559,0.20139172619205595,0.0,0.11,0.21369497275539248
34135,adult,0,0.0017967224582802002,0.07374536810479143,0.0,0.09,0.006246998130063789,0.9999999989320294,0.35444484110851954,0.0,0.12,0.733329456457716
35740,adult,0,0.0012297688951110194,0.17858846294468897,1.0,0.32,0.01672843023124016,0.999999999642931,0.4811014240323288,1.0,0.37,0.8744245934172661
13575,adult,0,1.9056443779015412e-08,0.01100135957983331,0.0,0.0,0.0007704532218179352,0.9999997497429647,0.11778839710584131,0.0,0.06,0.59506764354027
31212,adult,0,0.0010534163266547217,0.04285481206099032,0.0,0.01,0.0034432154176945833,0.9999999998308269,0.35502707759891716,0.0,0.07,0.8897184148165156
25748,adult,0,2.684865754680119e-05,0.05662104086826087,0.0,0.0,0.004283307661651124,0.9999999928636143,0.31481900243368505,0.0,0.21333333333333335,0.6270393884092206
36646,adult,0,7.90925014844267e-05,0.10547841243274003,0.0,0.09,0.012194179101376596,0.9999999988534789,0.5346096130977988,0.0,0.21,0.9511386949672107
4881,adult,0,1.815390340066634e-08,0.019203359287231946,0.0,0.0,0.000898158811525142,0.9999988482024972,0.24780600764559008,0.0,0.05,0.37042953565727266
33193,adult,0,1.768720461550113e-05,0.155725135795877,0.0,0.14,0.013337281204638042,0.9999999948685883,0.44251476232036185,0.0,0.2,0.8874999693740244
39733,adult,1,1.0,0.6574462038782455,1.0,0.95,0.34437360006510154,1.0,0.6798497886179152,1.0,0.81,0.8078180483640014
31877,adult,0,1.5017400897078726e-05,0.0649416253488958,0.0,0.0,0.004714664245730063,0.9999999929129721,0.3442984813429825,0.0,0.13,0.8392089582366966
24990,adult,0,0.0006834129870850382,0.015799425061826262,0.0,0.02,0.0008969794892340971,0.9999999985720862,0.19027858054797017,0.0,0.11,0.4381903008258781
19662,adult,0,2.098504766779871e-08,0.022803492118969954,0.0,0.01,0.0015993693036117985,0.9999973351119261,0.1957450279681542,0.0,0.11,0.5232192580324814
8434,adult,0,6.239251717236368e-10,0.014713162605130555,0.0,0.01,0.0008215232255116181,0.9999336821531409,0.1253998965843697,0.0,0.02,0.4261749748418897
11566,adult,0,1.4054367691526042e-10,0.00962801042797865,0.0,0.0,0.0004951344408951725,0.9997970807597822,0.10253607715441897,0.0,0.02,0.39359172579907076
19534,adult,0,7.338690563464742e-08,0.019143020232792317,0.0,0.01,0.0012529902132237631,0.9999974452236152,0.15818355224980107,0.0,0.18,0.5147372982876608
22877,adult,0,1.620592127635423e-06,0.05419335043814057,0.0,0.18,0.004051275919044941,0.9999999216261446,0.253681831877168,1.0,0.27,0.4601953503360331
33808,adult,0,0.0006307565823322905,0.04182405712898145,0.0,0.01,0.00346011281486222,0.9999999996965432,0.33606051442946994,0.0,0.03,0.8793249761964639
31732,adult,0,0.002928719231622644,0.07644577708927261,0.0,0.0,0.005475586998141465,0.9999999999214673,0.3610944547248586,0.0,0.12,0.8685542415221964
986,adult,0,6.236605955378807e-11,0.011215358670595733,0.0,0.0,0.0004279829089771673,0.9998288122787289,0.17416381061842584,0.0,0.05,0.24634019288426015
9410,adult,0,4.0015094751544535e-13,0.00654733532364658,0.0,0.0,0.00029667433209872317,0.9901126562000097,0.0780654753862551,1.0,0.01,0.24593461793088195
20191,adult,0,4.725693712454082e-06,0.01588559449121133,0.0,0.0,0.0009697479823500809,0.9999999610992533,0.1753404137445195,0.0,0.05,0.4211869762529585
18882,adult,0,1.2969244188024583e-05,0.12263829854604828,0.0,0.38,0.011221746642191392,0.9999999715916421,0.3997848596228255,0.0,0.33,0.5943586510222768
24114,adult,0,6.999455796680775e-12,0.010972846257200021,1.0,0.04,0.0003769708235526903,0.9958670642505743,0.10540259480069124,0.0,0.14,0.38778067499953006
21674,adult,0,6.104712293746437e-07,0.0176936100922462,0.0,0.0,0.0011808272129241301,0.9999997450478096,0.17663054107871481,0.0,0.05,0.47609632278454783
27051,adult,0,1.6837747269597778e-05,0.03812543928048714,0.0,0.0,0.0026350294553695334,0.9999999910457475,0.32333061080823244,0.0,0.19,0.6946132891987741
30279,adult,0,0.999988797963186,0.07880597085560141,0.0,0.11,0.009042577849883942,1.0,0.4767872381757059,0.0,0.24,0.9008459490729468
31563,adult,0,1.178348903141281e-08,0.02463607222944194,0.0,0.0,0.001328921488126171,0.9999990932424997,0.2192573796464448,0.0,0.05,0.704611252919943
14120,adult,0,4.772721742511546e-07,0.08660253428643107,0.0,0.01,0.006606345995119016,0.9999992901138233,0.26466135364324556,1.0,0.27,0.46100654282087045
23839,adult,0,2.62151875177297e-06,0.01965145046984283,0.0,0.0,0.0013766730435837745,0.9999999250975896,0.18981230872296123,0.0,0.05,0.5076619864671847
15590,adult,0,2.5885279760686228e-09,0.021344396542506767,0.0,0.03,0.0014929142541981887,0.9999598660829226,0.18899963755123553,0.0,0.13,0.4920642908523717
17926,adult,0,7.159922398588491e-08,0.030592185189391854,0.0,0.01,0.002408241345164446,0.999998708500466,0.2341698403907964,0.0,0.06,0.6549734533154954
31680,adult,0,0.06708335933837993,0.03223339376887846,0.0,0.03,0.0021332705866939023,0.9999999999752198,0.23683771187323432,0.0,0.18,0.7390240662173396
17537,adult,0,2.266140430604871e-08,0.016941297153205345,0.0,0.0,0.00100449154025902,0.9999974411815824,0.1393721209447574,0.0,0.07,0.4243012925529454
13578,adult,0,8.599418351039619e-08,0.06007617028945741,0.0,0.03,0.004670101115041995,0.9999977821648587,0.2564668159232421,0.0,0.15,0.5327455510470582
1240,adult,0,5.242788110552127e-09,0.020810417634195003,0.0,0.0,0.0008829698971957277,0.9999967084349699,0.2214043261452841,0.0,0.09,0.3192069681460117
25911,adult,0,1.2032063531668762e-05,0.02374878256234407,0.0,0.0,0.0016626025292509115,0.9999999860483105,0.25306018510498374,0.0,0.1,0.6144510490022679
13661,adult,0,8.214464735880127e-08,0.03440786459335856,0.0,0.0,0.0021323657970314146,0.9999980844103733,0.16696267554135708,0.0,0.06,0.3879464227189343
30408,adult,1,1.0,0.9762060828124764,1.0,0.78,0.9517199249897662,1.0,0.9750401650074745,1.0,0.61,0.9836263559771501
15575,adult,0,1.010346113646385e-08,0.020779601029676464,0.0,0.01,0.0014340516914633302,0.9999940086705548,0.19073192998606536,0.0,0.08,0.6031755579603101
6101,adult,0,6.613149630989747e-07,0.1336069233049022,0.0,0.18,0.00692699934457474,0.9999999163753585,0.4429628438512213,0.0,0.28,0.4161122139657799
27597,adult,0,1.4742110676191966e-06,0.08992808072584332,0.0,0.02,0.007750854494805689,0.9999999629059999,0.3888665186638958,0.0,0.23,0.6841967562751121
30328,adult,0,0.9999995806025828,0.05826959561586219,0.0,0.06,0.008242329443537349,1.0,0.41455405080464713,0.0,0.06,0.85850373252842
3264,adult,1,2.2236486442933366e-09,0.05111873875213609,0.0,0.05,0.002197701745234619,0.9999899952592883,0.2971660765841354,0.0,0.36,0.3094521769816609
5471,adult,0,4.712881460345618e-08,0.015717405786006687,0.0,0.0,0.0005484427240511738,0.9999995806177635,0.18424447867936278,0.0,0.03,0.2444101740937229
27574,adult,0,3.5561200158222605e-05,0.04519837379938001,0.0,0.14,0.002950853914057521,0.9999999948220903,0.29583205269841356,0.0,0.3,0.6008407366628433
9374,adult,0,1.2115421345726825e-10,0.013670931814495262,0.0,0.01,0.0008025582145729153,0.9998461852377825,0.09985686466245997,0.0,0.07,0.3765628950812608
1218,adult,0,3.6102611979149514e-12,0.01447868547828011,0.0,0.0,0.0004735761925057049,0.9993262775966998,0.18322210194956345,0.0,0.08,0.2167319629766817
25113,adult,0,9.326858319988655e-07,0.02375586602241847,0.0,0.0,0.0014962153432876337,0.9999998646766584,0.22895394412318112,0.0,0.15,0.5788284969672229
34923,adult,0,0.017347567626486267,0.030842335240788152,0.0,0.06,0.0017018684368189218,0.9999999998884874,0.19560236528122052,0.0,0.02,0.5198250313842722
21001,adult,0,1.758801681480297e-06,0.016139441769287124,0.0,0.0,0.0010864622274668148,0.9999999194818369,0.1668564805206027,0.0,0.07,0.4769948389054257
32074,adult,0,0.016709175375364003,0.07726849488688088,0.0,0.05,0.005620428061204809,0.9999999999733369,0.3410786106195066,0.0,0.12,0.8391168107080106
38389,adult,0,1.0,0.16977066563104437,0.0,0.08,0.020646514657249787,1.0,0.6148253237163419,0.0,0.26,0.8962782552485486
29363,adult,0,0.9999901403634884,0.7340079475692722,1.0,0.39,0.2518445471052813,1.0,0.8580030365837644,1.0,0.47,0.923494411049842
18850,adult,0,3.9595933167517614e-08,0.01812715147699803,0.0,0.0,0.000983608324712535,0.9999978029925398,0.1548246555957402,0.0,0.13,0.309123342095892
6021,adult,0,9.74831819691716e-07,0.19682599896774863,0.0,0.23,0.013452089489672569,0.9999999506192244,0.5940541724120831,0.0,0.24,0.5554038215608852
40273,adult,1,1.0,0.7539314842686335,0.0,0.79,0.37775055266599394,1.0,0.7854230170913922,1.0,0.8,0.8636314629804194
23384,adult,0,2.607117620853519e-05,0.12917992817017895,1.0,0.3,0.012434115542296427,0.9999999869513055,0.43727736327544164,1.0,0.37,0.661006084810866
35986,adult,0,0.0008760738752663402,0.054099166359647226,0.0,0.06,0.00400000962309616,0.9999999998229789,0.36814456886695807,0.0,0.11,0.8896373904083543
12119,adult,0,5.815618565382442e-06,0.021731666924330886,0.0,0.02,0.0014834701533653336,0.999999994243602,0.1563605072434374,0.0,0.06,0.6171522323040761
7514,adult,0,3.9955009669511023e-08,0.016201240318592904,0.0,0.0,0.0006384448026970291,0.9999995052373281,0.24408297824331238,0.0,0.05,0.3577210728206333
19187,adult,0,6.420636249732094e-06,0.032367227343075934,0.0,0.0,0.002307075643016222,0.9999999712766532,0.24760260960180666,0.0,0.04,0.5264615219537919
10822,adult,0,2.558798951929434e-09,0.015005509205232134,0.0,0.04,0.0009339013765165475,0.9999858756935,0.12641381553218384,0.0,0.03,0.5781703357075282
30060,adult,1,0.012064269617901927,0.20356388633002587,1.0,0.35,0.024746035504175375,0.9999999999857394,0.5923319294282136,1.0,0.45,0.9638624062565894
33598,adult,0,0.14480880284349898,0.03591857885632765,0.0,0.0,0.0027197835905891227,0.9999999999925464,0.2903952866256345,0.0,0.07,0.7263884170563675
17684,adult,0,0.018541795333630193,0.01820209161254784,0.0,0.01,0.0019995627842609508,0.9999998759121885,0.15964356700758858,0.0,0.05,0.5959006892074072
27063,adult,0,9.201665827436459e-07,0.007705605832750126,0.0,0.0,0.00035281938334192356,0.9999998721333665,0.12387917066706705,0.0,0.17,0.21140469238954032
37964,adult,0,1.0,0.7030127008744511,1.0,0.56,0.22290209911576303,1.0,0.8733248577932738,1.0,0.69,0.960566115823922
36075,adult,0,1.3685228391015542e-05,0.03938924417767941,0.0,0.06,0.0026636423698982166,0.9999999926316292,0.2838930818100615,0.0,0.16,0.8106076112279702
9385,adult,0,1.3672350401326922e-06,0.010785864186413485,0.0,0.01,0.0007088195515667018,0.9999999762327082,0.10680820247359772,0.0,0.01,0.5022594657045947
31215,adult,0,0.0001340491274023946,0.12315809202561977,0.0,0.04,0.010900913471676205,0.9999999983802503,0.38977214197340326,0.0,0.14,0.8509166686913479
7450,adult,0,5.4468126413383255e-08,0.0405460013346059,0.0,0.0,0.0019124238175210792,0.9999993478047204,0.31521988426947817,0.0,0.07,0.39080241215266637
25424,adult,0,9.786565033887795e-09,0.02158507086239688,0.0,0.01,0.0010964620998977514,0.9999963057928365,0.1871965235950685,1.0,0.15,0.4304877756819233
13337,adult,0,3.249111938281283e-09,0.01932873521531539,0.0,0.0,0.0011035410194066221,0.9999926809824411,0.15091456596999128,0.0,0.06,0.35376018030082657
26428,adult,0,0.00019606280598954,0.016967304495896625,0.0,0.09,0.0008455797153397713,0.9999999941819162,0.16150071547234643,0.0,0.14,0.325924545674735
24562,adult,0,8.528324021695714e-06,0.02670286850536809,0.0,0.0,0.001618132765519496,0.9999999831381762,0.2524802879685456,0.0,0.14,0.5754302033643064
18114,adult,1,6.323014769263903e-05,0.2745405306190062,1.0,0.56,0.0431165508341394,0.9999999908452946,0.6044740204119055,1.0,0.51,0.7941179115994867
28748,adult,0,0.9999999984416412,0.08383112095613232,0.0,0.14,0.011189990032493533,1.0,0.385048976079221,0.0,0.14,0.7976867242260931
24466,adult,0,6.874866719981631e-09,0.015133969174069119,0.0,0.01,0.000750554224983343,0.9999975656752298,0.18188049781702012,0.0,0.1,0.3808779714850138
19574,adult,0,4.028166697005544e-07,0.013830840137365076,0.0,0.0,0.0007934404509821629,0.9999997907045645,0.15595314962259982,0.0,0.06,0.5154466874367458
31265,adult,0,3.0231138234915843e-05,0.17715256770984145,1.0,0.28,0.016572260793315734,0.9999999917397773,0.5147595834091218,1.0,0.32,0.7705686065897768
17663,adult,0,3.1375714696367313e-09,0.01458495578581544,0.0,0.01,0.0007979136754592939,0.9999945308122724,0.10118683813739826,0.0,0.05,0.3570129634787921
8481,adult,0,7.291608462493223e-12,0.015075529602226816,0.0,0.0,0.0009483473449297794,0.9999609738895644,0.13382038343802463,0.0,0.03,0.4465011260665575
21464,adult,0,8.603449704712377e-08,0.015366698975024719,0.0,0.0,0.001012606848450181,0.9999998242168621,0.1598542296337973,0.0,0.05,0.3970818329989573
33883,adult,0,1.8080138451589863e-05,0.09109453563876098,0.0,0.01,0.007340607276679215,0.9999999940513185,0.3716263407557357,0.0,0.06,0.864368236397346
19472,adult,1,1.632938536446568e-05,0.07279424300614064,0.0,0.01,0.005858076331389015,0.9999999820474522,0.3381159999263553,1.0,0.5,0.6354382977093598
23298,adult,0,3.177698737443415e-10,0.015601823581046604,0.0,0.0,0.0009520538347071776,0.9999608727607678,0.15913462046767685,0.0,0.12,0.39378823053843753
4088,adult,0,4.423800263979375e-13,0.012853181273381198,0.0,0.0,0.0003619376646049757,0.9967904783034734,0.15053782503626725,0.0,0.08,0.10997253323468269
110,adult,0,1.7710653635007228e-06,0.07026670681174046,0.0,0.03,0.004396147850564616,0.9999594275659455,0.32361305984079697,0.0,0.18,0.3259309764691393
38006,youth,1,1.0,0.2653651665989592,0.0,0.3,0.03256600856939542,1.0,0.6795089768259129,1.0,0.44,0.8847063621527826
16272,adult,0,1.2984967513162479e-09,0.014613161050871069,0.0,0.0,0.0008858561881542378,0.9999779393686195,0.14285956555923496,0.0,0.05,0.43478253543978923
20448,adult,0,9.612156404360917e-06,0.020035939764147633,0.0,0.02,0.001393234398412262,0.9999999791881715,0.19262808156581224,0.0,0.11,0.5639928454374206
13452,adult,0,7.799246624007684e-13,0.012420625497833212,0.0,0.0,0.0006220909648095064,0.9937854086014499,0.07824837131224789,0.0,0.06,0.22846572275285953
16814,adult,0,8.486707389324141e-06,0.129774792755156,0.0,0.14,0.013769308437891334,0.9999999628922083,0.4297669048344133,0.0,0.18,0.7168270371326296
31117,adult,0,7.729225354674061e-06,0.026386420050738095,0.0,0.0,0.001760456043035297,0.9999999898934249,0.2419622438506781,0.0,0.05,0.7978445475433056
40718,adult,1,1.0,0.6413058477716914,1.0,0.83,0.44851782209885926,1.0,0.6894153792279576,1.0,0.83,0.8357742464783227
34943,adult,0,0.03105307546694627,0.020094376552083366,0.0,0.01,0.0013182613745830298,0.9999999999564828,0.21424445146901855,0.0,0.09,0.7112243508094493
33374,adult,0,0.019534980282645765,0.20629275717877077,1.0,0.29,0.022043962280555378,0.9999999999137401,0.5526996969953039,1.0,0.46,0.8535142370336027
28398,adult,0,0.17837700343834287,0.08210876872321368,0.0,0.1,0.007958039896262663,0.9999999999985878,0.49842178702379364,1.0,0.14,0.922467280611624
28527,adult,0,4.201779627040747e-06,0.05956544309129309,0.0,0.0,0.004558658380705003,0.9999999930754235,0.38898990752857127,0.0,0.07,0.8058353106290433
5251,adult,0,2.880545974772589e-12,0.04844098564765587,0.0,0.03,0.0018764350796337912,0.99894138010795,0.29241442562914505,0.0,0.11,0.20835501691055364
1576,adult,0,1.7440489265777098e-08,0.022449557609766642,0.0,0.0,0.0009367459713982074,0.9999993187465119,0.24048084530218897,0.0,0.08,0.3294041493266679
33088,adult,0,1.1822202881138474e-07,0.07023928852879018,0.0,0.12,0.005692496402339257,0.9999999503797786,0.35973442164509345,0.0,0.08,0.8277096028373152
7504,adult,0,3.2970837984084104e-11,0.014297150869511433,0.0,0.0,0.00043343134846110385,0.9992453673176309,0.21318562005330172,1.0,0.05,0.2799772443560393
35220,adult,0,0.41777072230870416,0.043482762710913656,0.0,0.01,0.002945123820345044,0.9999999999957936,0.2804962151544861,0.0,0.12,0.7287662877222677
27713,adult,1,1.0,0.08890962303642506,1.0,0.69,0.049825694648136576,1.0,0.42528344803707097,0.0,0.51,0.9772739402993531
13503,adult,0,3.53555483397293e-06,0.026168948690611073,0.0,0.0,0.0017935939078082483,0.9999999324891201,0.1822094090896429,0.0,0.31,0.5382746609490725
38183,adult,0,1.0,0.2661044641211914,1.0,0.15,0.05158628521949426,1.0,0.6866828144162259,0.0,0.28,0.9423093612300926
16922,adult,1,0.040697641497073146,0.7643943149410599,1.0,0.22,0.3561534437020678,1.0,0.9187440958927766,1.0,0.35,0.9287226683727483
38770,adult,1,0.8021233982706134,0.4049839313891765,0.0,0.41,0.050393927529611665,0.9999999999994635,0.761369863758413,0.0,0.61,0.9270982165606394
3444,adult,0,1.9692368144381884e-06,0.2210316882002668,0.0,0.35,0.016215822804533694,0.99999996810346,0.6278271617843975,0.0,0.49,0.6316374079797488
5517,adult,0,1.2765510046029549e-09,0.012787635427050694,0.0,0.0,0.00040827936531611357,0.9999899744321322,0.1667762296044804,0.0,0.06,0.2513782756021992
136,adult,0,1.4508559660197444e-12,0.0071931571261878375,0.0,0.0,0.00023474117779415663,0.9982231608449673,0.13238873063316087,0.0,0.07,0.20909891308176828
20005,adult,0,1.160772771368756e-08,0.05168683805826912,0.0,0.08,0.0035892954192636114,0.9999961544745526,0.2654568056716725,1.0,0.1,0.44033128260260684
5661,adult,0,2.2375471546306644e-12,0.019220653474661367,0.0,0.0,0.0006216561160683579,0.998914079659851,0.19382528544285835,0.0,0.1,0.16801042927735588
2589,adult,0,2.0732680729604498e-16,0.005133615579396948,0.0,0.01,0.00015823251175112234,0.9685408219572429,0.09996909272887074,0.0,0.07,0.11164914100150185
14966,adult,0,6.797718379460614e-07,0.0162508472620148,0.0,0.0,0.001050188670822172,0.9999997861542427,0.14415505251895427,0.0,0.04,0.45395572833824044
36782,adult,0,0.0011352177711063541,0.1441883337172164,0.0,0.21,0.019465897860421452,0.9999999998831903,0.6263188166281093,0.0,0.26,0.9294385728873469
12308,adult,0,2.7841406938351695e-11,0.009642967038725895,0.0,0.0,0.0007178162997195322,0.9980211339505624,0.10987958838214847,0.0,0.05,0.586152055813585
39293,adult,0,1.0,0.4013282529211637,1.0,0.5,0.159189295390289,1.0,0.7017705856801755,0.0,0.68,0.9890610419008098
7838,adult,0,1.1951201443470787e-11,0.01064708682356929,0.0,0.01,0.0005662857039229927,0.9994461022399024,0.1092526808123776,0.0,0.02,0.34989988233520347
10659,adult,1,0.7553418023754775,0.9672529716512767,1.0,0.42,0.8080836787804294,1.0,0.9718347419138931,1.0,0.5,0.9486402820871799
22494,adult,0,7.871028379611345e-09,0.01934753822977269,0.0,0.0,0.0011160928997464752,0.9999954939824376,0.16219914957789922,0.0,0.07,0.31893935077272034
21155,adult,0,6.729528841338022e-06,0.05825559765828551,0.0,0.06,0.004427470132419375,0.9999999958845507,0.2617616080599147,1.0,0.17,0.4810425057180573
2480,adult,0,1.0961232245522328e-13,0.018469276490133205,0.0,0.0,0.0006481813562714524,0.9851073631542723,0.19805637822898836,0.0,0.11,0.19451314909878534
13027,adult,1,0.03985647805441648,0.7771360697616108,0.0,0.72,0.3377976848242865,0.9999999999994884,0.9221034098228588,1.0,0.63,0.921159405509089
24001,adult,1,0.9999999783490454,0.03300098561180821,0.0,0.69,0.0015668559547196497,1.0,0.2690790848728502,1.0,0.55,0.7559567917887157
27638,adult,0,2.0454556222890087e-07,0.009120371756390131,0.0,0.0,0.00048774529123497845,0.9999995860135944,0.13228495780309274,0.0,0.16,0.4028081063269861
16144,adult,0,2.1971600850619656e-07,0.01858002708279812,0.0,0.02,0.0012414412260121149,0.9999992748236401,0.180342699286106,0.0,0.03,0.4911488390933855
16404,adult,0,6.734487571143946e-09,0.03200448295360625,0.0,0.02,0.002420677143027348,0.9999996315745573,0.2183504177571756,0.0,0.09,0.5654422340380921
514,adult,0,1.7901554435366475e-10,0.011708291656718967,0.0,0.0,0.0004289198368267899,0.9999574139666427,0.17642985494817914,0.0,0.08,0.28867762081951565
